,,,,Stage (2),Stage (2),Stage (2),Stage (2),Stage (3),Stage (3),Stage (5),Stage (5),Stage (5),Stage (5),Stage (7),Stage (7),Stage (8),Stage (8),
Trial,,Item,TT,,,Count :-,Count :-,,,,,Count :-,Count :-,,,,,
Ref,Outcome,Index,Index,Entry,Exit,L(1),L(2),Entry,Exit,Entry,Exit,L(1),L(2),Entry,Exit,Entry,Exit,
37,0,0,35,58655,58716,0,0,0,0,58716,59216,0,0,0,0,59216,59765,
38,0,1,36,59765,59842,0,0,0,0,59842,60342,0,0,60342,61766,0,0,
39,0,1,37,61766,61816,0,0,0,0,61816,62316,0,0,62316,62940,0,0,
40,0,0,38,62940,62989,0,0,0,0,62989,63489,0,0,0,0,63489,63589,
41,0,1,39,63589,63636,0,0,0,0,63636,64136,0,0,64136,64903,0,0,
42,0,0,40,64903,64961,0,0,0,0,64961,65461,0,0,0,0,65461,65575,
43,1,1,41,65575,65621,0,0,0,0,65621,66121,0,0,66121,66655,0,0,
44,0,1,41,67655,72426,0,0,0,0,72426,72926,0,0,72926,73347,0,0,
45,0,0,42,73347,73393,0,0,0,0,73393,73893,0,0,0,0,73893,73978,
46,0,0,43,73978,74022,0,0,0,0,74022,74522,0,0,0,0,74522,74621,
47,0,0,44,74621,74678,0,0,0,0,74678,75178,0,0,0,0,75178,75982,
48,0,1,45,75982,76043,0,0,0,0,76043,76543,0,0,76543,78014,0,0,
49,0,1,46,78014,78065,0,0,0,0,78065,78565,0,0,78565,78918,0,0,
50,0,0,47,78918,78975,0,0,0,0,78975,79475,0,0,0,0,79475,79575,
51,0,1,48,79575,79620,0,0,0,0,79620,80120,0,0,80120,80686,0,0,
52,0,1,49,80686,80750,0,0,0,0,80750,81250,0,0,81250,81824,0,0,
