,,,,Stage (2),Stage (2),Stage (2),Stage (2),Stage (3),Stage (3),Stage (5),Stage (5),Stage (5),Stage (5),Stage (7),Stage (7),Stage (8),Stage (8),
Trial,,Item,TT,,,Count :-,Count :-,,,,,Count :-,Count :-,,,,,
Ref,Outcome,Index,Index,Entry,Exit,L(1),L(2),Entry,Exit,Entry,Exit,L(1),L(2),Entry,Exit,Entry,Exit,
T1,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,
ITI,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,


Trials

,,,,Stage (2),Stage (2),Stage (2),Stage (2),Stage (3),Stage (3),Stage (5),Stage (5),Stage (5),Stage (5),Stage (7),Stage (7),Stage (8),Stage (8),
Trial,,Item,TT,,,Count :-,Count :-,,,,,Count :-,Count :-,,,,,
Ref,Outcome,Index,Index,Entry,Exit,L(1),L(2),Entry,Exit,Entry,Exit,L(1),L(2),Entry,Exit,Entry,Exit,
0,4,1,0,0,136,0,0,409,909,136,409,1,0,0,0,0,0,
0,4,1,0,909,1226,0,0,1359,1859,1226,1359,0,1,0,0,0,0,
0,0,1,0,1859,1863,0,0,0,0,1863,2163,0,0,2163,2210,0,0,
1,1,1,1,2210,2247,0,0,0,0,2247,2547,0,0,2547,2550,0,0,
2,4,1,1,3550,4617,1,0,4710,5210,4617,4710,0,1,0,0,0,0,
2,1,1,1,5210,5302,0,0,0,0,5302,5602,0,0,5602,6639,0,0,
3,1,1,1,7639,9943,3,1,0,0,9943,10243,0,0,10243,10427,0,0,
4,4,1,1,11427,12598,2,1,12712,13212,12598,12712,1,0,0,0,0,0,
4,4,1,1,13212,13619,0,0,13769,14269,13619,13769,0,1,0,0,0,0,
4,4,1,1,14269,15217,0,1,15471,15971,15217,15471,1,0,0,0,0,0,
4,1,1,1,15971,16363,1,0,0,0,16363,16663,0,0,16663,16908,0,0,
5,4,1,1,17908,17987,0,0,18179,18679,17987,18179,0,1,0,0,0,0,
5,0,1,1,18679,18729,0,0,0,0,18729,19029,0,0,19029,19568,0,0,
6,1,1,2,19568,19623,0,0,0,0,19623,19923,0,0,19923,19950,0,0,
7,4,1,2,20950,21262,0,1,21440,21940,21262,21440,1,0,0,0,0,0,
7,4,1,2,21940,22327,0,1,22476,22976,22327,22476,1,0,0,0,0,0,
7,0,1,2,22976,23739,0,1,0,0,23739,24039,0,0,24039,24318,0,0,
8,0,0,3,24318,24368,0,0,0,0,24368,24668,0,0,0,0,24668,24670,
9,4,0,4,24670,24783,0,0,25040,25540,24783,25040,0,1,0,0,0,0,
9,4,0,4,25540,25610,1,0,25797,26297,25610,25797,1,0,0,0,0,0,
9,3,0,4,26297,26464,1,0,0,0,26464,26764,0,0,0,0,26764,26765,
10,3,0,4,27765,27942,0,1,0,0,27942,28242,0,0,0,0,28242,28447,
11,0,0,4,29447,29507,1,0,0,0,29507,29807,0,0,0,0,29807,30137,
12,4,1,5,30137,30201,0,0,30465,30965,30201,30465,0,1,0,0,0,0,
12,4,1,5,30965,31025,0,0,31210,31710,31025,31210,0,1,0,0,0,0,
12,4,1,5,31710,33873,0,6,34021,34521,33873,34021,1,0,0,0,0,0,
12,4,1,5,34521,34890,0,0,34940,35440,34890,34940,1,0,0,0,0,0,
12,1,1,5,35440,35820,0,0,0,0,35820,36120,0,0,36120,36575,0,0,
13,0,1,5,37575,37992,0,1,0,0,37992,38292,0,0,38292,38327,0,0,
14,4,0,6,38327,38390,0,0,38657,39157,38390,38657,0,1,0,0,0,0,
14,4,0,6,39157,39407,1,0,39624,40124,39407,39624,1,0,0,0,0,0,
14,0,0,6,40124,40578,1,0,0,0,40578,40878,0,0,0,0,40878,41146,
15,1,1,7,41146,41222,0,0,0,0,41222,41522,0,0,41522,41545,0,0,
16,0,1,7,42545,43080,1,0,0,0,43080,43380,0,0,43380,43555,0,0,
17,0,0,8,43555,43637,0,0,0,0,43637,43937,0,0,0,0,43937,45104,
18,3,0,9,45104,45187,0,0,0,0,45187,45487,0,0,0,0,45487,45648,
19,4,0,9,46648,52433,2,1,52621,53121,52433,52621,1,0,0,0,0,0,
19,0,0,9,53121,53448,0,1,0,0,53448,53748,0,0,0,0,53748,54119,
20,0,1,10,54119,54224,0,0,0,0,54224,54524,0,0,54524,54896,0,0,
21,1,1,11,54896,55008,0,0,0,0,55008,55308,0,0,55308,55380,0,0,
22,4,1,11,56380,56637,0,0,56771,57271,56637,56771,0,1,0,0,0,0,
22,0,1,11,57271,57519,1,0,0,0,57519,57819,0,0,57819,57925,0,0,
23,1,1,12,57925,57982,0,0,0,0,57982,58282,0,0,58282,58837,0,0,
24,0,1,12,59837,60198,1,0,0,0,60198,60498,0,0,60498,60519,0,0,
25,1,1,13,60519,60585,0,0,0,0,60585,60885,0,0,60885,61151,0,0,
26,0,1,13,62151,62229,0,0,0,0,62229,62529,0,0,62529,62774,0,0,
