,,,,Stage (2),Stage (2),Stage (2),Stage (2),Stage (3),Stage (3),Stage (5),Stage (5),Stage (5),Stage (5),Stage (7),Stage (7),Stage (8),Stage (8),
Trial,,Item,TT,,,Count :-,Count :-,,,,,Count :-,Count :-,,,,,
Ref,Outcome,Index,Index,Entry,Exit,L(1),L(2),Entry,Exit,Entry,Exit,L(1),L(2),Entry,Exit,Entry,Exit,
,,,,Stage (2),Stage (2),Stage (2),Stage (2),Stage (3),Stage (3),Stage (5),Stage (5),Stage (5),Stage (5),Stage (7),Stage (7),Stage (8),Stage (8),
Trial,,Item,TT,,,Count :-,Count :-,,,,,Count :-,Count :-,,,,,
Ref,Outcome,Index,Index,Entry,Exit,L(1),L(2),Entry,Exit,Entry,Exit,L(1),L(2),Entry,Exit,Entry,Exit,
0,4,0,0,0,216,1,0,443,943,216,443,1,0,0,0,0,0,
0,0,0,0,943,3412,0,1,0,0,3412,3762,0,0,0,0,3762,4298,
1,4,0,1,4298,4374,0,0,4592,5092,4374,4592,1,0,0,0,0,0,
1,4,0,1,5092,7755,0,0,7921,8421,7755,7921,1,0,0,0,0,0,
1,4,0,1,8421,8910,1,0,9166,9666,8910,9166,1,0,0,0,0,0,
1,4,0,1,9666,9748,0,1,9999,10499,9748,9999,1,0,0,0,0,0,
1,4,0,1,10499,11177,0,0,11383,11883,11177,11383,1,0,0,0,0,0,
1,4,0,1,11883,15256,1,1,15508,16008,15256,15508,1,0,0,0,0,0,
1,4,0,1,16008,16372,1,0,16490,16990,16372,16490,1,0,0,0,0,0,
1,4,0,1,16990,17037,0,0,17377,17877,17037,17377,1,0,0,0,0,0,
1,4,0,1,17877,22310,0,0,22567,23067,22310,22567,0,1,0,0,0,0,
1,4,0,1,23067,27071,2,0,27410,27910,27071,27410,1,0,0,0,0,0,
1,4,0,1,27910,27950,0,0,28286,28786,27950,28286,1,0,0,0,0,0,
1,0,0,1,28786,30557,2,0,0,0,30557,30907,0,0,0,0,30907,31477,
2,1,1,2,31477,31546,0,0,0,0,31546,31896,0,0,31896,32073,0,0,
3,4,1,2,33073,34018,0,0,34177,34677,34018,34177,1,0,0,0,0,0,
3,0,1,2,34677,35038,1,0,0,0,35038,35388,0,0,35388,35869,0,0,
4,0,1,3,35869,35933,0,0,0,0,35933,36283,0,0,36283,36427,0,0,
5,0,1,4,36427,36491,0,0,0,0,36491,36841,0,0,36841,36867,0,0,
6,0,1,5,36867,36933,0,0,0,0,36933,37283,0,0,37283,37349,0,0,
7,4,1,6,37349,37435,0,0,37720,38220,37435,37720,1,0,0,0,0,0,
7,4,1,6,38220,38383,0,0,38640,39140,38383,38640,0,1,0,0,0,0,
7,4,1,6,39140,39664,0,0,39926,40426,39664,39926,1,0,0,0,0,0,
7,0,1,6,40426,42736,0,0,0,0,42736,43086,0,0,43086,43259,0,0,
8,4,0,7,43259,43375,0,0,43717,44217,43375,43717,1,0,0,0,0,0,
8,0,0,7,44217,44446,1,0,0,0,44446,44796,0,0,0,0,44796,44943,
9,0,0,8,44943,44984,0,0,0,0,44984,45334,0,0,0,0,45334,45437,
10,4,0,9,45437,45509,0,0,45834,46334,45509,45834,1,0,0,0,0,0,
10,4,0,9,46334,48055,0,0,48311,48811,48055,48311,1,0,0,0,0,0,
10,0,0,9,48811,49050,1,0,0,0,49050,49400,0,0,0,0,49400,49603,
11,0,0,10,49603,49666,0,0,0,0,49666,50016,0,0,0,0,50016,50085,
12,0,0,11,50085,50145,0,0,0,0,50145,50495,0,0,0,0,50495,50661,
