,,,,Stage (2),Stage (2),Stage (2),Stage (2),Stage (3),Stage (3),Stage (5),Stage (5),Stage (5),Stage (5),Stage (7),Stage (7),Stage (8),Stage (8),
Trial,,Item,TT,,,Count :-,Count :-,,,,,Count :-,Count :-,,,,,
Ref,Outcome,Index,Index,Entry,Exit,L(1),L(2),Entry,Exit,Entry,Exit,L(1),L(2),Entry,Exit,Entry,Exit,
7,0,1,2,19368,19777,1,1,0,0,19777,20077,0,0,20077,20244,0,0,
8,1,1,3,20244,20365,0,0,0,0,20365,20665,0,0,20665,20675,0,0,
9,1,1,3,21675,21986,1,0,0,0,21986,22286,0,0,22286,22323,0,0,
10,0,1,3,23323,23766,0,0,0,0,23766,24066,0,0,24066,25047,0,0,
11,4,0,4,25047,25164,0,0,25453,25953,25164,25453,1,0,0,0,0,0,
11,3,0,4,25953,26369,0,1,0,0,26369,26669,0,0,0,0,26669,26778,
12,3,0,4,27778,29629,1,1,0,0,29629,29929,0,0,0,0,29929,29977,
13,0,0,4,30977,31471,0,1,0,0,31471,31771,0,0,0,0,31771,31908,
14,4,1,5,31908,32051,0,0,32319,32819,32051,32319,0,1,0,0,0,0,
14,4,1,5,32819,32999,0,0,33203,33703,32999,33203,1,0,0,0,0,0,
14,4,1,5,33703,37311,0,0,37513,38013,37311,37513,1,0,0,0,0,0,
14,0,1,5,38013,38353,0,0,0,0,38353,38653,0,0,38653,38718,0,0,
15,0,1,6,38718,38824,0,0,0,0,38824,39124,0,0,39124,39187,0,0,
16,3,0,7,39187,39321,0,0,0,0,39321,39621,0,0,0,0,39621,39628,
17,4,0,7,40628,40709,0,0,40885,41385,40709,40885,1,0,0,0,0,0,
17,0,0,7,41385,42848,0,0,0,0,42848,43148,0,0,0,0,43148,43528,
18,3,0,8,43528,43665,0,0,0,0,43665,43965,0,0,0,0,43965,43974,
19,3,0,8,44974,45415,0,2,0,0,45415,45715,0,0,0,0,45715,45795,
20,0,0,8,46795,47610,0,1,0,0,47610,47910,0,0,0,0,47910,48102,
21,4,1,9,48102,48219,0,0,48515,49015,48219,48515,1,0,0,0,0,0,
21,0,1,9,49015,49084,0,0,0,0,49084,49384,0,0,49384,49496,0,0,
22,0,1,10,49496,49589,0,0,0,0,49589,49889,0,0,49889,50577,0,0,
23,0,1,11,50577,50721,0,0,0,0,50721,51021,0,0,51021,51036,0,0,
24,0,1,12,51036,51158,0,0,0,0,51158,51458,0,0,51458,51460,0,0,
25,0,1,13,51460,51621,0,0,0,0,51621,51921,0,0,51921,52328,0,0,
26,4,0,14,52328,52419,0,0,52715,53215,52419,52715,1,0,0,0,0,0,
26,4,0,14,53215,53282,0,0,53494,53994,53282,53494,0,1,0,0,0,0,
26,4,0,14,53994,54074,0,0,54234,54734,54074,54234,1,0,0,0,0,0,
26,4,0,14,54734,54838,0,0,55056,55556,54838,55056,1,0,0,0,0,0,
26,3,0,14,55556,56103,0,1,0,0,56103,56403,0,0,0,0,56403,56412,
27,4,0,14,57412,57459,0,0,57571,58071,57459,57571,1,0,0,0,0,0,
27,0,0,14,58071,58569,0,1,0,0,58569,58869,0,0,0,0,58869,58979,
28,4,0,15,58979,59065,0,0,59326,59826,59065,59326,0,1,0,0,0,0,
28,4,0,15,59826,60255,1,0,60390,60890,60255,60390,0,1,0,0,0,0,
28,4,0,15,60890,61622,0,0,61919,62419,61622,61919,1,0,0,0,0,0,
28,4,0,15,62419,62725,0,2,62973,63473,62725,62973,1,0,0,0,0,0,
28,4,0,15,63473,63748,1,0,63999,64499,63748,63999,1,0,0,0,0,0,
28,4,0,15,64499,65373,0,2,65625,66125,65373,65625,1,0,0,0,0,0,
28,4,0,15,66125,66541,1,0,66809,67309,66541,66809,1,0,0,0,0,0,
28,0,0,15,67309,67439,0,0,0,0,67439,67739,0,0,0,0,67739,67883,
29,3,0,16,67883,84395,0,1,0,0,84395,84695,0,0,0,0,84695,84858,
