,,,,Stage (2),Stage (2),Stage (2),Stage (2),Stage (3),Stage (3),Stage (5),Stage (5),Stage (5),Stage (5),Stage (7),Stage (7),Stage (8),Stage (8),
Trial,,Item,TT,,,Count :-,Count :-,,,,,Count :-,Count :-,,,,,
Ref,Outcome,Index,Index,Entry,Exit,L(1),L(2),Entry,Exit,Entry,Exit,L(1),L(2),Entry,Exit,Entry,Exit,
74,0,1,46,272274,273155,0,1,0,0,273155,273555,0,0,0,0,273555,273844,
75,4,1,47,273844,273906,0,0,274206,275206,273906,274206,0,1,0,0,0,0,
75,0,1,47,275206,275676,0,1,0,0,275676,276076,0,0,0,0,276076,276172,
76,4,1,48,276172,276254,0,0,276551,277551,276254,276551,0,1,0,0,0,0,
76,4,1,48,277551,277703,0,0,278101,279101,277703,278101,0,1,0,0,0,0,
76,4,1,48,279101,282086,0,0,282269,283269,282086,282269,1,0,0,0,0,0,
76,4,1,48,283269,284873,0,2,285143,286143,284873,285143,0,1,0,0,0,0,
76,4,1,48,286143,286442,0,1,286808,287808,286442,286808,1,0,0,0,0,0,
76,4,1,48,287808,288935,0,1,289268,290268,288935,289268,0,1,0,0,0,0,
76,0,1,48,290268,290812,0,1,0,0,290812,291212,0,0,0,0,291212,291272,
77,0,0,49,291272,291357,0,0,0,0,291357,291757,0,0,291757,291811,0,0,
78,3,1,50,291811,291860,0,0,0,0,291860,292260,0,0,0,0,292260,292278,
79,4,1,50,293278,293340,0,0,293652,294652,293340,293652,0,1,0,0,0,0,
79,0,1,50,294652,295151,0,1,0,0,295151,295551,0,0,0,0,295551,295572,
80,0,0,51,295572,295640,0,0,0,0,295640,296040,0,0,296040,296086,0,0,
81,4,1,52,296086,296142,0,0,296511,297511,296142,296511,0,1,0,0,0,0,
81,4,1,52,297511,300101,0,1,300470,301470,300101,300470,0,1,0,0,0,0,
81,4,1,52,301470,301804,0,0,302025,303025,301804,302025,0,1,0,0,0,0,
81,4,1,52,303025,303191,0,0,303400,304400,303191,303400,0,1,0,0,0,0,
81,4,1,52,304400,305068,0,1,305345,306345,305068,305345,1,0,0,0,0,0,
81,3,1,52,306345,307055,0,1,0,0,307055,307455,0,0,0,0,307455,307642,
82,0,1,52,308642,308718,0,0,0,0,308718,309118,0,0,0,0,309118,309181,
83,4,1,53,309181,309246,0,0,309590,310590,309246,309590,0,1,0,0,0,0,
83,4,1,53,310590,311259,0,1,311536,312536,311259,311536,1,0,0,0,0,0,
83,4,1,53,312536,312624,0,0,312943,313943,312624,312943,0,1,0,0,0,0,
